z,p,cutoff,cascades,verlauf
5.36,0.14999999999999997,0.014,4715,"[5, 10, 14, 17, 20, 22, 25, 29, 37, 50, 69, 91, 123, 167, 242, 386, 853, 2907, 4503, 4698, 4714, 4715, 4715]"
4.9732,0.15999999999999998,0.014,4671,"[5, 11, 19, 28, 47, 69, 96, 127, 183, 252, 422, 973, 3160, 4484, 4656, 4670, 4671, 4671]"
5.5104,0.16999999999999998,0.014,65,"[5, 13, 18, 21, 22, 24, 27, 31, 34, 37, 42, 46, 48, 52, 54, 57, 59, 61, 63, 64, 65, 65]"
5.1612,0.17999999999999997,0.014,46,"[5, 13, 18, 22, 27, 32, 37, 40, 44, 46, 46]"
5.526,0.18999999999999995,0.014,9,"[5, 8, 9, 9]"
5.006,0.19999999999999996,0.014,4658,"[5, 35, 62, 93, 117, 150, 171, 186, 200, 212, 231, 260, 299, 359, 432, 558, 768, 1573, 3948, 4591, 4656, 4658, 4658]"
5.4708,0.20999999999999996,0.014,24,"[5, 16, 22, 24, 24]"
5.36,0.21999999999999995,0.014,9,"[5, 9, 9]"
4.9732,0.22999999999999995,0.014,19,"[5, 10, 14, 16, 18, 19, 19]"
5.5104,0.23999999999999994,0.014,12,"[5, 9, 11, 12, 12]"
5.1612,0.24999999999999992,0.014,16,"[5, 11, 12, 13, 15, 16, 16]"
5.8852,0.1,0.016,4765,"[5, 14, 47, 129, 478, 2383, 4517, 4753, 4765, 4765]"
5.324,0.11,0.016,4682,"[5, 54, 158, 521, 2148, 4312, 4649, 4679, 4682, 4682]"
5.8212,0.12,0.016,4720,"[5, 42, 101, 243, 824, 3549, 4606, 4712, 4720, 4720]"
5.742,0.13,0.016,4746,"[5, 10, 15, 22, 33, 49, 76, 117, 164, 233, 379, 1147, 4010, 4693, 4746, 4746]"
5.2876,0.13999999999999999,0.016,4697,"[5, 13, 30, 49, 92, 161, 269, 534, 1757, 4200, 4648, 4692, 4696, 4697, 4697]"
5.868,0.14999999999999997,0.016,4756,"[5, 13, 20, 27, 35, 43, 49, 58, 68, 77, 93, 114, 139, 175, 218, 312, 555, 1733, 4298, 4727, 4754, 4756, 4756]"
5.4936,0.15999999999999998,0.016,4726,"[5, 14, 21, 31, 48, 71, 92, 112, 131, 150, 188, 252, 352, 601, 1837, 4304, 4692, 4722, 4725, 4726, 4726]"
5.8852,0.16999999999999998,0.016,9,"[5, 8, 9, 9]"
5.324,0.17999999999999997,0.016,4682,"[5, 35, 61, 89, 110, 132, 146, 155, 165, 174, 186, 205, 226, 249, 275, 309, 357, 430, 578, 970, 2877, 4461, 4668, 4680, 4682, 4682]"
5.8212,0.18999999999999995,0.016,41,"[5, 22, 31, 36, 38, 39, 40, 41, 41]"
5.742,0.19999999999999996,0.016,22,"[5, 10, 13, 14, 16, 17, 19, 21, 22, 22]"
5.2876,0.20999999999999996,0.016,17,"[5, 10, 13, 15, 17, 17]"
5.868,0.21999999999999995,0.016,12,"[5, 9, 11, 12, 12]"
5.4936,0.22999999999999995,0.016,10,"[5, 10, 10]"
5.8852,0.23999999999999994,0.016,9,"[5, 8, 9, 9]"
5.324,0.24999999999999992,0.016,39,"[5, 25, 32, 35, 37, 38, 39, 39]"
6.1704,0.1,0.018000000000000002,4741,"[5, 46, 134, 508, 2769, 4568, 4726, 4739, 4741, 4741]"
6.0764,0.11,0.018000000000000002,4773,"[5, 10, 15, 23, 37, 68, 158, 485, 2229, 4523, 4765, 4773, 4773]"
5.5808,0.12,0.018000000000000002,4720,"[5, 14, 33, 60, 121, 241, 660, 2992, 4546, 4709, 4719, 4720, 4720]"
6.1972,0.13,0.018000000000000002,4780,"[5, 15, 27, 45, 72, 113, 186, 338, 957, 3861, 4720, 4777, 4780, 4780]"
5.7932,0.13999999999999999,0.018000000000000002,4743,"[5, 15, 25, 40, 65, 104, 176, 352, 1129, 3919, 4681, 4740, 4742, 4743, 4743]"
6.2452,0.14999999999999997,0.018000000000000002,15,"[5, 9, 11, 12, 14, 15, 15]"
5.5844,0.15999999999999998,0.018000000000000002,4697,"[5, 41, 78, 138, 212, 337, 573, 1620, 4168, 4662, 4695, 4697, 4697]"
6.1704,0.16999999999999998,0.018000000000000002,39,"[5, 22, 31, 36, 38, 39, 39]"
6.0764,0.17999999999999997,0.018000000000000002,15,"[5, 10, 13, 14, 15, 15]"
5.5808,0.18999999999999995,0.018000000000000002,26,"[5, 11, 16, 19, 24, 26, 26]"
6.1972,0.19999999999999996,0.018000000000000002,39,"[5, 13, 18, 21, 22, 24, 27, 31, 34, 36, 38, 39, 39]"
5.7932,0.20999999999999996,0.018000000000000002,9,"[5, 9, 9]"
6.2452,0.21999999999999995,0.018000000000000002,9,"[5, 8, 9, 9]"
5.5844,0.22999999999999995,0.018000000000000002,36,"[5, 25, 31, 33, 35, 36, 36]"
6.1704,0.23999999999999994,0.018000000000000002,24,"[5, 17, 22, 24, 24]"
6.0764,0.24999999999999992,0.018000000000000002,8,"[5, 8, 8]"
5.852,0.1,0.02,4735,"[5, 14, 37, 83, 206, 654, 3308, 4595, 4721, 4734, 4735, 4735]"
6.5212,0.11,0.02,4798,"[5, 15, 28, 57, 137, 361, 1691, 4415, 4781, 4795, 4798, 4798]"
6.0676,0.12,0.02,4760,"[5, 18, 37, 75, 179, 432, 1774, 4395, 4739, 4760, 4760]"
6.5676,0.13,0.02,4815,"[5, 10, 18, 28, 38, 51, 68, 91, 118, 162, 245, 591, 2450, 4636, 4805, 4815, 4815]"
5.8712,0.13999999999999999,0.02,4716,"[5, 50, 117, 249, 504, 1626, 4227, 4685, 4715, 4716, 4716]"
6.49,0.14999999999999997,0.02,4757,"[5, 27, 43, 56, 69, 87, 123, 168, 208, 257, 363, 574, 1802, 4416, 4732, 4755, 4757, 4757]"
6.4092,0.15999999999999998,0.02,4791,"[5, 10, 14, 17, 20, 21, 23, 28, 36, 46, 62, 77, 91, 105, 122, 143, 163, 187, 223, 259, 308, 406, 565, 1142, 3908, 4743, 4791, 4791]"
5.852,0.16999999999999998,0.02,26,"[5, 11, 16, 19, 24, 26, 26]"
6.5212,0.17999999999999997,0.02,18,"[5, 12, 16, 18, 18]"
6.0676,0.18999999999999995,0.02,27,"[5, 11, 14, 16, 19, 23, 25, 26, 27, 27]"
6.5676,0.19999999999999996,0.02,9,"[5, 8, 9, 9]"
5.8712,0.20999999999999996,0.02,40,"[5, 26, 33, 36, 38, 40, 40]"
6.49,0.21999999999999995,0.02,17,"[5, 15, 17, 17]"
6.4092,0.22999999999999995,0.02,8,"[5, 8, 8]"
5.852,0.23999999999999994,0.02,16,"[5, 9, 12, 14, 16, 16]"
6.5212,0.24999999999999992,0.02,12,"[5, 9, 11, 12, 12]"
6.3328,0.1,0.022,4776,"[5, 18, 41, 98, 269, 1313, 4243, 4748, 4774, 4776, 4776]"
6.8612,0.11,0.022,4824,"[5, 15, 46, 103, 240, 1047, 4238, 4792, 4823, 4824, 4824]"
6.1304,0.12,0.022,4729,"[5, 58, 145, 379, 1429, 4226, 4700, 4728, 4729, 4729]"
6.7832,0.13,0.022,4772,"[5, 32, 58, 90, 151, 292, 805, 3607, 4687, 4768, 4772, 4772]"
6.7236,0.13999999999999999,0.022,4803,"[5, 10, 14, 17, 20, 21, 23, 28, 36, 47, 68, 86, 107, 132, 163, 208, 292, 475, 1457, 4360, 4777, 4803, 4803]"
6.1068,0.14999999999999997,0.022,4747,"[5, 12, 25, 35, 50, 65, 86, 102, 122, 158, 198, 266, 388, 826, 3266, 4619, 4737, 4747, 4747]"
6.8056,0.15999999999999998,0.022,30,"[5, 13, 19, 23, 25, 27, 28, 29, 30, 30]"
6.3328,0.16999999999999998,0.022,28,"[5, 11, 14, 16, 19, 24, 26, 27, 28, 28]"
6.8612,0.17999999999999997,0.022,9,"[5, 8, 9, 9]"
6.1304,0.18999999999999995,0.022,149,"[5, 37, 61, 86, 102, 111, 119, 124, 128, 131, 134, 142, 145, 148, 149, 149]"
6.7832,0.19999999999999996,0.022,25,"[5, 17, 23, 25, 25]"
6.7236,0.20999999999999996,0.022,8,"[5, 8, 8]"
6.1068,0.21999999999999995,0.022,16,"[5, 9, 12, 14, 16, 16]"
6.8056,0.22999999999999995,0.022,12,"[5, 10, 12, 12]"
6.3328,0.23999999999999994,0.022,8,"[5, 8, 8]"
6.8612,0.24999999999999992,0.022,8,"[5, 7, 8, 8]"
6.3908,0.1,0.024,4742,"[5, 64, 192, 736, 3660, 4643, 4740, 4742, 4742]"
7.0852,0.11,0.024,4782,"[5, 48, 144, 556, 2918, 4642, 4774, 4782, 4782]"
7.02,0.12,0.024,4811,"[5, 10, 14, 18, 27, 36, 55, 86, 135, 245, 517, 2530, 4625, 4805, 4811, 4811]"
6.352,0.13,0.024,4761,"[5, 13, 29, 43, 67, 99, 150, 230, 559, 2143, 4476, 4739, 4757, 4761, 4761]"
7.1056,0.13999999999999999,0.024,4812,"[5, 16, 28, 40, 50, 62, 77, 100, 138, 193, 281, 494, 1677, 4504, 4801, 4810, 4812, 4812]"
6.586,0.14999999999999997,0.024,4787,"[5, 14, 20, 29, 40, 52, 62, 73, 88, 100, 109, 115, 121, 134, 150, 166, 185, 196, 211, 227, 250, 306, 409, 785, 2812, 4611, 4774, 4785, 4787, 4787]"
7.1436,0.15999999999999998,0.024,9,"[5, 8, 9, 9]"
6.3908,0.16999999999999998,0.024,106,"[5, 38, 61, 80, 93, 100, 103, 104, 105, 106, 106]"
7.0852,0.17999999999999997,0.024,25,"[5, 17, 23, 25, 25]"
7.02,0.18999999999999995,0.024,10,"[5, 9, 10, 10]"
6.352,0.19999999999999996,0.024,25,"[5, 11, 16, 19, 24, 25, 25]"
7.1056,0.20999999999999996,0.024,12,"[5, 10, 12, 12]"
6.586,0.21999999999999995,0.024,9,"[5, 9, 9]"
7.1436,0.22999999999999995,0.024,8,"[5, 7, 8, 8]"
6.3908,0.23999999999999994,0.024,38,"[5, 26, 32, 34, 36, 38, 38]"
7.0852,0.24999999999999992,0.024,15,"[5, 14, 15, 15]"
7.31,0.1,0.026000000000000002,4823,"[5, 10, 15, 23, 38, 64, 128, 287, 1175, 4359, 4804, 4823, 4823]"
6.5984,0.11,0.026000000000000002,4772,"[5, 14, 37, 83, 200, 678, 3494, 4664, 4763, 4772, 4772]"
7.39,0.12,0.026000000000000002,4822,"[5, 16, 28, 44, 68, 108, 211, 489, 2086, 4574, 4812, 4821, 4822, 4822]"
6.844,0.13,0.026000000000000002,4794,"[5, 16, 25, 36, 51, 71, 95, 136, 217, 376, 1274, 4313, 4765, 4793, 4794, 4794]"
7.4384,0.13999999999999999,0.026000000000000002,4843,"[5, 9, 15, 21, 27, 36, 44, 52, 57, 63, 70, 86, 109, 139, 190, 286, 498, 1596, 4546, 4832, 4843, 4843]"
6.646,0.14999999999999997,0.026000000000000002,4749,"[5, 45, 86, 152, 214, 311, 529, 1433, 4281, 4730, 4748, 4749, 4749]"
7.3776,0.15999999999999998,0.026000000000000002,4796,"[5, 25, 36, 45, 50, 58, 66, 75, 87, 97, 108, 120, 137, 154, 169, 187, 208, 227, 242, 262, 287, 317, 364, 450, 690, 2050, 4584, 4784, 4796, 4796]"
7.31,0.16999999999999998,0.026000000000000002,10,"[5, 9, 10, 10]"
6.5984,0.17999999999999997,0.026000000000000002,25,"[5, 11, 16, 19, 24, 25, 25]"
7.39,0.18999999999999995,0.026000000000000002,17,"[5, 11, 15, 17, 17]"
6.844,0.19999999999999996,0.026000000000000002,28,"[5, 11, 14, 16, 18, 23, 26, 27, 28, 28]"
7.4384,0.20999999999999996,0.026000000000000002,8,"[5, 7, 8, 8]"
6.646,0.21999999999999995,0.026000000000000002,34,"[5, 23, 28, 30, 32, 34, 34]"
7.3776,0.22999999999999995,0.026000000000000002,14,"[5, 13, 14, 14]"
7.31,0.23999999999999994,0.026000000000000002,7,"[5, 7, 7]"
6.5984,0.24999999999999992,0.026000000000000002,15,"[5, 9, 12, 13, 15, 15]"
7.6632,0.1,0.028000000000000004,4832,"[5, 17, 32, 66, 166, 608, 3487, 4748, 4830, 4832, 4832]"
7.0828,0.11,0.028000000000000004,4799,"[5, 18, 37, 72, 161, 388, 1744, 4497, 4782, 4798, 4799, 4799]"
7.6868,0.12,0.028000000000000004,4845,"[5, 11, 20, 29, 44, 68, 104, 174, 355, 1466, 4545, 4834, 4845, 4845]"
6.8752,0.13,0.028000000000000004,4760,"[5, 57, 121, 235, 494, 1878, 4451, 4749, 4759, 4760, 4760]"
7.6384,0.13999999999999999,0.028000000000000004,4803,"[5, 31, 53, 81, 113, 164, 233, 378, 1096, 4266, 4776, 4803, 4803]"
7.5712,0.14999999999999997,0.028000000000000004,15,"[5, 10, 13, 14, 15, 15]"
6.8164,0.15999999999999998,0.028000000000000004,4780,"[5, 12, 24, 34, 52, 70, 93, 104, 116, 127, 138, 150, 189, 241, 314, 465, 992, 3616, 4685, 4773, 4779, 4780, 4780]"
7.6632,0.16999999999999998,0.028000000000000004,17,"[5, 11, 15, 17, 17]"
7.0828,0.17999999999999997,0.028000000000000004,19,"[5, 11, 14, 16, 17, 18, 19, 19]"
7.6868,0.18999999999999995,0.028000000000000004,9,"[5, 8, 9, 9]"
6.8752,0.19999999999999996,0.028000000000000004,98,"[5, 38, 59, 77, 88, 93, 95, 96, 97, 98, 98]"
7.6384,0.20999999999999996,0.028000000000000004,14,"[5, 13, 14, 14]"
7.5712,0.21999999999999995,0.028000000000000004,7,"[5, 7, 7]"
6.8164,0.22999999999999995,0.028000000000000004,14,"[5, 9, 11, 12, 14, 14]"
7.6632,0.23999999999999994,0.028000000000000004,12,"[5, 10, 12, 12]"
7.0828,0.24999999999999992,0.028000000000000004,8,"[5, 8, 8]"
7.934,0.1,0.03,4849,"[5, 14, 38, 78, 151, 477, 2878, 4738, 4847, 4849, 4849]"
7.1164,0.11,0.03,4769,"[5, 72, 211, 751, 3756, 4706, 4769, 4769]"
7.8948,0.12,0.03,4817,"[5, 42, 84, 150, 321, 1118, 4342, 4794, 4817, 4817]"
7.844,0.13,0.03,4843,"[5, 10, 13, 14, 16, 17, 19, 22, 26, 31, 40, 48, 57, 71, 83, 100, 117, 138, 163, 199, 267, 408, 1000, 4245, 4825, 4843, 4843]"
7.0448,0.13999999999999999,0.03,4789,"[5, 12, 25, 37, 60, 96, 142, 218, 368, 979, 4011, 4725, 4787, 4789, 4789]"
7.9104,0.14999999999999997,0.03,22,"[5, 11, 16, 19, 20, 21, 22, 22]"
7.3024,0.15999999999999998,0.03,59,"[5, 13, 19, 27, 34, 44, 50, 53, 57, 59, 59]"
7.934,0.16999999999999998,0.03,9,"[5, 8, 9, 9]"
7.1164,0.17999999999999997,0.03,102,"[5, 41, 63, 80, 90, 96, 98, 100, 101, 102, 102]"
7.8948,0.18999999999999995,0.03,23,"[5, 16, 21, 23, 23]"
7.844,0.19999999999999996,0.03,9,"[5, 9, 9]"
7.0448,0.20999999999999996,0.03,14,"[5, 9, 11, 12, 14, 14]"
7.9104,0.21999999999999995,0.03,12,"[5, 10, 12, 12]"
7.3024,0.22999999999999995,0.03,8,"[5, 8, 8]"
7.934,0.23999999999999994,0.03,8,"[5, 7, 8, 8]"
7.1164,0.24999999999999992,0.03,34,"[5, 23, 28, 30, 32, 34, 34]"
8.1488,0.1,0.032,4826,"[5, 48, 126, 364, 1799, 4606, 4817, 4826, 4826]"
8.1204,0.11,0.032,4847,"[5, 10, 14, 20, 34, 59, 124, 248, 797, 4136, 4814, 4846, 4847, 4847]"
7.2608,0.12,0.032,4797,"[5, 13, 31, 52, 92, 176, 383, 1451, 4367, 4772, 4796, 4797, 4797]"
8.1764,0.13,0.032,26,"[5, 12, 17, 20, 22, 24, 25, 26, 26]"
7.512,0.13999999999999999,0.032,4813,"[5, 15, 24, 34, 46, 63, 77, 93, 130, 171, 239, 379, 1127, 4277, 4783, 4811, 4813, 4813]"
8.1888,0.14999999999999997,0.032,9,"[5, 8, 9, 9]"
7.3444,0.15999999999999998,0.032,4778,"[5, 54, 98, 158, 217, 282, 343, 447, 612, 1335, 4295, 4759, 4778, 4778]"
8.1488,0.16999999999999998,0.032,21,"[5, 15, 19, 21, 21]"
8.1204,0.17999999999999997,0.032,8,"[5, 8, 8]"
7.2608,0.18999999999999995,0.032,19,"[5, 11, 15, 17, 19, 19]"
8.1764,0.19999999999999996,0.032,12,"[5, 10, 12, 12]"
7.512,0.20999999999999996,0.032,7,"[5, 7, 7]"
8.1888,0.21999999999999995,0.032,8,"[5, 7, 8, 8]"
7.3444,0.22999999999999995,0.032,35,"[5, 24, 29, 31, 33, 35, 35]"
8.1488,0.23999999999999994,0.032,13,"[5, 12, 13, 13]"
8.1204,0.24999999999999992,0.032,7,"[5, 7, 7]"
7.4748,0.1,0.034,4803,"[5, 14, 36, 66, 143, 365, 1558, 4471, 4787, 4802, 4803, 4803]"
8.4288,0.11,0.034,4855,"[5, 16, 29, 57, 120, 249, 868, 4249, 4834, 4854, 4855, 4855]"
7.7304,0.12,0.034,4825,"[5, 16, 26, 44, 78, 119, 184, 339, 1132, 4349, 4801, 4824, 4825, 4825]"
8.4264,0.13,0.034,120,"[5, 8, 10, 14, 18, 19, 20, 22, 27, 29, 31, 34, 41, 52, 65, 81, 91, 99, 103, 108, 111, 113, 114, 115, 116, 117, 120, 120]"
7.5724,0.13999999999999999,0.034,4790,"[5, 63, 125, 234, 428, 1276, 4365, 4776, 4790, 4790]"
8.398,0.14999999999999997,0.034,33,"[5, 19, 27, 30, 31, 32, 33, 33]"
8.3832,0.15999999999999998,0.034,14,"[5, 10, 12, 13, 14, 14]"
7.4748,0.16999999999999998,0.034,19,"[5, 11, 15, 17, 19, 19]"
8.4288,0.17999999999999997,0.034,12,"[5, 10, 12, 12]"
7.7304,0.18999999999999995,0.034,11,"[5, 10, 11, 11]"
8.4264,0.19999999999999996,0.034,9,"[5, 8, 9, 9]"
7.5724,0.20999999999999996,0.034,30,"[5, 21, 25, 27, 29, 30, 30]"
8.398,0.21999999999999995,0.034,13,"[5, 12, 13, 13]"
8.3832,0.22999999999999995,0.034,7,"[5, 7, 7]"
7.4748,0.23999999999999994,0.034,10,"[5, 9, 10, 10]"
8.4288,0.24999999999999992,0.034,12,"[5, 10, 12, 12]"
7.9344,0.1,0.036000000000000004,4829,"[5, 18, 34, 59, 110, 206, 730, 4106, 4799, 4828, 4829, 4829]"
8.6432,0.11,0.036000000000000004,4869,"[5, 14, 37, 74, 131, 320, 1434, 4602, 4861, 4869, 4869]"
7.7708,0.12,0.036000000000000004,4796,"[5, 72, 168, 363, 1328, 4421, 4784, 4796, 4796]"
8.6424,0.13,0.036000000000000004,4838,"[5, 27, 42, 54, 66, 82, 94, 108, 119, 135, 141, 147, 150, 153, 158, 171, 188, 206, 243, 341, 740, 3614, 4787, 4836, 4838, 4838]"
8.6324,0.13999999999999999,0.036000000000000004,16,"[5, 10, 13, 14, 16, 16]"
7.6772,0.14999999999999997,0.036000000000000004,4808,"[5, 12, 24, 32, 46, 58, 74, 83, 91, 117, 136, 163, 190, 224, 256, 282, 309, 372, 487, 807, 2771, 4655, 4804, 4807, 4808, 4808]"
8.6684,0.15999999999999998,0.036000000000000004,12,"[5, 10, 12, 12]"
7.9344,0.16999999999999998,0.036000000000000004,9,"[5, 9, 9]"
8.6432,0.17999999999999997,0.036000000000000004,9,"[5, 8, 9, 9]"
7.7708,0.18999999999999995,0.036000000000000004,75,"[5, 39, 57, 66, 72, 75, 75]"
8.6424,0.19999999999999996,0.036000000000000004,21,"[5, 15, 19, 21, 21]"
8.6324,0.20999999999999996,0.036000000000000004,7,"[5, 7, 7]"
7.6772,0.21999999999999995,0.036000000000000004,10,"[5, 9, 10, 10]"
8.6684,0.22999999999999995,0.036000000000000004,11,"[5, 10, 11, 11]"
7.9344,0.23999999999999994,0.036000000000000004,7,"[5, 7, 7]"
8.6432,0.24999999999999992,0.036000000000000004,5,"[5, 5]"
7.9696,0.1,0.038,4802,"[5, 76, 208, 786, 4121, 4769, 4801, 4802, 4802]"
8.8632,0.11,0.038,4841,"[5, 49, 114, 285, 1219, 4538, 4830, 4841, 4841]"
8.864,0.12,0.038,4862,"[5, 10, 13, 15, 21, 26, 38, 51, 78, 114, 191, 376, 1411, 4580, 4849, 4862, 4862]"
7.8692,0.13,0.038,4816,"[5, 12, 24, 34, 55, 79, 111, 135, 166, 242, 371, 1029, 4187, 4784, 4815, 4816, 4816]"
8.9024,0.13999999999999999,0.038,21,"[5, 11, 15, 17, 18, 19, 20, 21, 21]"
8.1372,0.14999999999999997,0.038,30,"[5, 10, 13, 17, 19, 24, 27, 29, 30, 30]"
8.8696,0.15999999999999998,0.038,10,"[5, 9, 10, 10]"
7.9696,0.16999999999999998,0.038,66,"[5, 37, 54, 61, 66, 66]"
8.8632,0.17999999999999997,0.038,21,"[5, 15, 19, 21, 21]"
8.864,0.18999999999999995,0.038,8,"[5, 8, 8]"
7.8692,0.19999999999999996,0.038,16,"[5, 10, 13, 14, 16, 16]"
8.9024,0.20999999999999996,0.038,11,"[5, 10, 11, 11]"
8.1372,0.21999999999999995,0.038,7,"[5, 7, 7]"
8.8696,0.22999999999999995,0.038,6,"[5, 6, 6]"
7.9696,0.23999999999999994,0.038,29,"[5, 20, 24, 26, 28, 29, 29]"
8.8632,0.24999999999999992,0.038,12,"[5, 11, 12, 12]"
9.0932,0.1,0.04,4865,"[5, 10, 13, 15, 21, 28, 50, 80, 148, 335, 1747, 4629, 4855, 4865, 4865]"
8.064,0.11,0.04,4823,"[5, 13, 33, 57, 115, 273, 918, 4233, 4788, 4821, 4823, 4823]"
9.12,0.12,0.04,35,"[5, 13, 20, 26, 28, 30, 34, 35, 35]"
8.3284,0.13,0.04,4842,"[5, 14, 22, 31, 41, 55, 70, 92, 127, 160, 214, 320, 727, 3470, 4769, 4838, 4842, 4842]"
9.0936,0.13999999999999999,0.04,10,"[5, 9, 10, 10]"
8.1704,0.14999999999999997,0.04,4809,"[5, 53, 88, 123, 149, 173, 184, 195, 212, 237, 257, 275, 314, 365, 465, 858, 3501, 4744, 4809, 4809]"
9.0884,0.15999999999999998,0.04,27,"[5, 16, 21, 24, 25, 26, 27, 27]"
9.0932,0.16999999999999998,0.04,7,"[5, 7, 7]"
8.064,0.17999999999999997,0.04,15,"[5, 10, 13, 14, 15, 15]"
9.12,0.18999999999999995,0.04,12,"[5, 10, 12, 12]"
8.3284,0.19999999999999996,0.04,7,"[5, 7, 7]"
9.0936,0.20999999999999996,0.04,6,"[5, 6, 6]"
8.1704,0.21999999999999995,0.04,26,"[5, 19, 22, 23, 25, 26, 26]"
9.0884,0.22999999999999995,0.04,12,"[5, 11, 12, 12]"
9.0932,0.23999999999999994,0.04,7,"[5, 7, 7]"
8.064,0.24999999999999992,0.04,9,"[5, 9, 9]"
9.3408,0.1,0.042,4872,"[5, 15, 27, 49, 91, 159, 364, 1711, 4678, 4868, 4872, 4872]"
8.5252,0.11,0.042,4845,"[5, 16, 26, 40, 66, 98, 157, 299, 997, 4383, 4825, 4844, 4845, 4845]"
9.2972,0.12,0.042,4878,"[5, 11, 18, 29, 42, 58, 81, 99, 113, 132, 164, 212, 318, 1070, 4482, 4868, 4878, 4878]"
8.3768,0.13,0.042,4817,"[5, 63, 118, 209, 378, 977, 4217, 4795, 4817, 4817]"
9.294,0.13999999999999999,0.042,125,"[5, 24, 34, 42, 48, 57, 63, 69, 73, 75, 77, 79, 81, 84, 86, 91, 97, 99, 101, 103, 105, 109, 111, 112, 114, 118, 122, 123, 124, 125, 125]"
9.3108,0.14999999999999997,0.042,13,"[5, 10, 12, 13, 13]"
8.2584,0.15999999999999998,0.042,24,"[5, 10, 15, 18, 20, 22, 23, 24, 24]"
9.3408,0.16999999999999998,0.042,12,"[5, 10, 12, 12]"
8.5252,0.17999999999999997,0.042,7,"[5, 7, 7]"
9.2972,0.18999999999999995,0.042,7,"[5, 7, 7]"
8.3768,0.19999999999999996,0.042,69,"[5, 38, 55, 63, 69, 69]"
9.294,0.20999999999999996,0.042,12,"[5, 11, 12, 12]"
9.3108,0.21999999999999995,0.042,7,"[5, 7, 7]"
8.2584,0.22999999999999995,0.042,9,"[5, 9, 9]"
9.3408,0.23999999999999994,0.042,11,"[5, 10, 11, 11]"
8.5252,0.24999999999999992,0.042,7,"[5, 7, 7]"
9.4968,0.1,0.044000000000000004,4880,"[5, 15, 33, 58, 89, 186, 690, 4119, 4852, 4880, 4880]"
8.5672,0.11,0.044000000000000004,4821,"[5, 78, 202, 655, 3836, 4772, 4821, 4821]"
9.5148,0.12,0.044000000000000004,4858,"[5, 34, 61, 105, 148, 226, 465, 2058, 4708, 4854, 4858, 4858]"
9.5372,0.13,0.044000000000000004,15,"[5, 10, 12, 13, 15, 15]"
8.4436,0.13999999999999999,0.044000000000000004,4828,"[5, 12, 24, 32, 48, 66, 87, 101, 106, 113, 121, 132, 142, 151, 160, 169, 181, 189, 199, 223, 256, 293, 377, 606, 2070, 4638, 4820, 4827, 4828, 4828]"
9.5496,0.14999999999999997,0.044000000000000004,12,"[5, 10, 12, 12]"
8.7232,0.15999999999999998,0.044000000000000004,21,"[5, 10, 13, 17, 19, 21, 21]"
9.4968,0.16999999999999998,0.044000000000000004,7,"[5, 7, 7]"
8.5672,0.17999999999999997,0.044000000000000004,64,"[5, 37, 53, 60, 64, 64]"
9.5148,0.18999999999999995,0.044000000000000004,20,"[5, 14, 17, 19, 20, 20]"
9.5372,0.19999999999999996,0.044000000000000004,7,"[5, 7, 7]"
8.4436,0.20999999999999996,0.044000000000000004,9,"[5, 9, 9]"
9.5496,0.21999999999999995,0.044000000000000004,10,"[5, 9, 10, 10]"
8.7232,0.22999999999999995,0.044000000000000004,7,"[5, 7, 7]"
9.4968,0.23999999999999994,0.044000000000000004,6,"[5, 6, 6]"
8.5672,0.24999999999999992,0.044000000000000004,26,"[5, 19, 22, 23, 25, 26, 26]"
9.7372,0.1,0.046000000000000006,4868,"[5, 45, 101, 221, 735, 4267, 4844, 4868, 4868]"
9.7592,0.11,0.046000000000000006,4873,"[5, 10, 13, 15, 22, 30, 53, 82, 151, 299, 1072, 4534, 4859, 4873, 4873]"
8.6212,0.12,0.046000000000000006,4830,"[5, 13, 27, 37, 59, 88, 136, 210, 440, 1550, 4539, 4813, 4828, 4830, 4830]"
9.7456,0.13,0.046000000000000006,66,"[5, 11, 15, 17, 18, 19, 20, 24, 28, 33, 38, 43, 47, 50, 54, 59, 64, 65, 66, 66]"
8.9028,0.13999999999999999,0.046000000000000006,4848,"[5, 14, 21, 28, 34, 43, 52, 68, 88, 105, 133, 156, 189, 236, 322, 548, 1784, 4622, 4840, 4847, 4848, 4848]"
9.7012,0.14999999999999997,0.046000000000000006,10,"[5, 8, 9, 10, 10]"
8.736,0.15999999999999998,0.046000000000000006,111,"[5, 47, 77, 95, 106, 111, 111]"
9.7372,0.16999999999999998,0.046000000000000006,20,"[5, 14, 17, 19, 20, 20]"
9.7592,0.17999999999999997,0.046000000000000006,7,"[5, 7, 7]"
8.6212,0.18999999999999995,0.046000000000000006,11,"[5, 9, 11, 11]"
9.7456,0.19999999999999996,0.046000000000000006,10,"[5, 9, 10, 10]"
8.9028,0.20999999999999996,0.046000000000000006,7,"[5, 7, 7]"
9.7012,0.21999999999999995,0.046000000000000006,6,"[5, 6, 6]"
8.736,0.22999999999999995,0.046000000000000006,28,"[5, 20, 24, 25, 27, 28, 28]"
9.7372,0.23999999999999994,0.046000000000000006,11,"[5, 10, 11, 11]"
9.7592,0.24999999999999992,0.046000000000000006,7,"[5, 7, 7]"
8.7952,0.1,0.048,4835,"[5, 14, 36, 59, 112, 273, 1079, 4422, 4816, 4835, 4835]"
9.952,0.11,0.048,4886,"[5, 14, 26, 39, 57, 95, 163, 342, 1230, 4638, 4881, 4886, 4886]"
